id,source,title,text_excerpt,label,comment
1472,edgar,Huntington Bancshares Incorporated 8-K,"hban-20260423 0000049196 false 0000049196 2026-04-23 2026-04-23 0000049196 us-gaap:SeriesHPreferredStockMember 2026-04-23 2026-04-23 0000049196 hban:SeriesIPreferredStockMember 2026-04-23 2026-04-23 0000049196 hban:SeriesJPreferredStockMember 2026-04-23 2026-04-23 0000049196 hban:SeriesLPreferredStockMember 2026-04-23 2026-04-23 0000049196 us-gaap:CommonStockMember 2026-04-23 2026-04-23 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________________________________________________________________________________________________________________ FORM 8-K _______________________________________________________________________________________________________________________________ CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported) April 23, 2026 ______________________________________________________________________________________________________________________________ Huntington Bancshares Incorporated (Exact name of registrant as specified in its charter) _______________________________________________________________________________________________________________________________ Maryland 1-34073 31-0724920 (State or other jurisdiction of incorporation or organization) (Commission File Number) (I.R.S. Employer Identification No.) Registrant's address: 41 South High Street , Columbus , Ohio 43287 Registrant’s telephone number, including area code: ( 614 ) 480-2265 Not Applicable (Former name or former address, if changed since last report.) Check the appropriate box below if the Form 8-K filing is intended to simultaneously satisfy the filing obligation of the registrant under any of the following provisions (see General Instruction A.2. below): ☐ Written communications pursuant to Rule 425 under the Securities Act (17 CFR 230.425) ☐ Soliciting material pursuant to Rule 14a-12 under the Exchange Act (17 CFR 240.14a-12) ☐ Pre-commencement communications pursuant to Rule 14d-2(b) under the Exchange Act (17 CFR 240.14d-2(b)) ☐ Pre-commencement communications pursuant to Rule 13e-4(c) under the Exchange Act (17 CFR 240.13e-4(c)) _______________________________________________________________________________________________________________________________ Securities registered pursuant to Section 12(b) of the Act: Title of each class Trading Symbol(s) Name of each exchange on which registered Depositary Shares (each representing a 1/40th interest in a share of 4.500% Series H Non-Cumulative, perpetual preferred stock) HBANP The Nasdaq Stock Market LLC Depositary Shares (each representing a 1/1000th interest in a share of 5.70% Series I Non-Cumulative, perpetual preferred stock) HBANM The Nasdaq Stock Market LLC Depositary Shares (each representing a 1/40th interest in a share of 6.875% Series J Non-Cumulative, perpetual preferred stock) HBANL The Nasdaq Stock Market LLC Depositary Shares (each representing a 1/1000th interest in a share of 5.50% Series L Non-Cumulative, perpetual preferred stock) HBANZ The Nasdaq Stock Market LLC Common Stock—Par Value $0.01 per Share HBAN The Nasdaq Stock Market LLC Nasdaq Texas, LLC Indicate by check mark whether the registrant is an emerging growth company as defined in Rule 405 of the Securities Act of 1933 (§230.405) or Rule 12b-2 of the Securities Exchange Act of 1934 (§24012b-2). Emerging growth company ☐ If an emerging growth company, indicate by check mark if the registrant has elected not to use the extended transition period for complying with any new or revised financial accounting standards provided pursuant to Section 13(a) of the Exchange Act. ☐ Item 2.02. Results of Operations and Financial Condition. On April 23, 2026, Huntington Bancshares Incorporated (“Huntington”) issued a news release announcing its earnings for the quarter ended March 31, 2026. Also on April 23, 2026, Huntington made a Quarterly Financial Supplement available in the Investor Relations sec",neutral,
14815,gdelt,"Meridian Capital Group Arranges $186 Million Construction Loan for Luxury Condominium Development in Asbury Park , NJ",,neutral,
20833,gdelt,IREN ( NASDAQ : IREN ) Shares Up 19 . 6 % – Here What Happened,,neutral,
20122,gdelt,Peapack - Gladstone Financial ( NASDAQ : PGC ) Stock Rating Upgraded by Wall Street Zen,,positive,analyst rating upgraded.
17244,gdelt,Prologis ( NYSE : PLD ) Reaches New 1 - Year High After Better - Than - Expected Earnings,,neutral,REIT not a bank
3789,gdelt,CSX ( NASDAQ : CSX ) Reaches New 12 - Month High After Analyst Upgrade,,neutral,
23704,gdelt,HubSpot ( NYSE : HUBS ) Shares Down 4 . 6 % on Analyst Downgrade,,neutral,
22519,edgar,M&T Bank Corporation 8-K,"8-K M&T BANK CORP false 0000036270 --12-31 0000036270 2026-07-17 2026-07-17 0000036270 us-gaap:CommonStockMember 2026-07-17 2026-07-17 0000036270 mbt:PerpetualFixedToFloatingRateNonCumulativePreferredStockSeriesHMember 2026-07-17 2026-07-17 0000036270 mbt:PerpetualFixedToFloatingRateNonCumulativePreferredStockSeriesJMember 2026-07-17 2026-07-17 0000036270 mbt:PerpetualFixedToFloatingRateNonCumulativePreferredStockSeriesKMember 2026-07-17 2026-07-17 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D. C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): July 17, 2026 M&T BANK CORPORATION (Exact name of registrant as specified in its charter) New York (State or other jurisdiction of incorporation) 1-9861 16-0968385 (Commission File Number) (I.R.S. Employer Identification No.) One M&T Plaza , Buffalo , New York 14203 (Address of principal executive offices) (Zip Code) Registrant’s telephone number, including area code: (716) 635-4000 Check the appropriate box below if the Form 8-K filing is intended to simultaneously satisfy the filing obligation of the registrant under any of the following provisions (see General Instruction A.2. below): ☐ Written communications pursuant to Rule 425 under the Securities Act (17 CFR 230.425) ☐ Soliciting material pursuant to Rule 14a-12 under the Exchange Act (17 CFR 240.14a-12) ☐ Pre-commencement communications pursuant to Rule 14d-2(b) under the Exchange Act (17 CFR 240.14d-2(b)) ☐ Pre-commencement communications pursuant to Rule 13e-4(c) under the Exchange Act (17 CFR 240.13e-4(c)) Securities registered pursuant to Section 12(b) of the Act: Title of Each Class Trading Symbols Name of Each Exchange on Which Registered Common Stock, $.50 par value MTB New York Stock Exchange Perpetual Fixed-to-Floating Rate Non-Cumulative Preferred Stock, Series H MTBPrH New York Stock Exchange Perpetual Fixed Rate Non-Cumulative Preferred Stock, Series J MTBPrJ New York Stock Exchange Perpetual Fixed Rate Non-Cumulative Preferred Stock, Series K MTBPrK New York Stock Exchange Indicate by check mark whether the registrant is an emerging growth company as defined in Rule 405 of the Securities Act of 1933 (§ 230.405 of this chapter) or Rule 12b-2 of the Securities Exchange Act of 1934 (§ 240.12b-2 of this chapter). Emerging growth company ☐ If an emerging growth company, indicate by check mark if the registrant has elected not to use the extended transition period for complying with any new or revised financial accounting standards provided pursuant to Section 13(a) of the Exchange Act. ☐ ITEM 3.03. MATERIAL MODIFICATION TO RIGHTS OF SECURITY HOLDERS. On July 17, 2026, M&T Bank Corporation (“M&T”) filed a certificate of amendment (the “Certificate of Amendment”) with the New York State Department of State establishing the rights, preferences, privileges, qualifications, restrictions and limitations of a new series of its preferred stock designated as the Perpetual 6.625% Non-Cumulative Preferred Stock, Series L, par value $1.00 per share, liquidation preference $10,000 per share (the “Series L Preferred Stock”). The Certificate of Amendment was filed in connection with an Underwriting Agreement, dated July 16, 2026 (the “Underwriting Agreement”), with BofA Securities, Inc., J.P. Morgan Securities LLC, Morgan Stanley & Co. LLC, M&T Securities, Inc., Raymond James & Associates, Inc., UBS Securities LLC, and Wells Fargo Securities, LLC as representatives of the several underwriters named in Schedule A thereto (the “Underwriters”), under which M&T agreed to sell to the Underwriters 24,000,000 depositary shares (the “Depositary Shares”) each representing a 1/400th interest in a share of the Series L Preferred Stock. The Series L Preferred Stock ranks senior to the common stock of M&T, equally with M&T’s outstanding Series F, H, I, J and K preferred stock, and at least equally with each other series of preferr",neutral,
1761,edgar,NBT Bancorp Inc. 8-K,"false 0000790359 0000790359 2026-05-04 2026-05-04 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 4, 2026 NBT BANCORP INC. (Exact name of registrant as specified in its charter) Delaware 000-14703 16-1268674 (State or other jurisdiction of incorporation or organization) (Commission File Number) (I.R.S. Employer Identification No.) 52 South Broad Street , Norwich , New York 13815 (Address of principal executive offices) (Zip Code) Registrant’s telephone number, including area code: ( 607 ) 337-2265 Not Applicable (Former name or former address, if changed since last report) Check the appropriate box below if the Form 8-K filing is intended to simultaneously satisfy the filing obligation of the registrant under any of the following provisions: ☐ Written communications pursuant to Rule 425 under the Securities Act (17 CFR 230.425) ☐ Soliciting material pursuant to Rule 14a-12 under the Exchange Act (17 CFR 240.14a-12) ☐ Pre-commencement communications pursuant to Rule 14d-2(b) under the Exchange Act (17 CFR 240.14d-2(b)) ☐ Pre-commencement communications pursuant to Rule 13e-4(c) under the Exchange Act (17 CFR 240.13e-4(c)) Securities registered pursuant to Section 12(b) of the Act: Title of class Trading Symbol Name of exchange on which registered Common Stock, par value $0.01 per share NBTB The NASDAQ Stock Market LLC Indicate by check mark whether the registrant is an emerging growth company as defined in Rule 405 of the Securities Act of 1933 (§230.405 of this chapter) or Rule 12b-2 of the Securities Exchange Act of 1934 (§240.12b-2 of this chapter). Emerging growth company ☐ If an emerging growth company, indicate by check mark if the registrant has elected not to use the extended transition period for complying with any new or revised financial accounting standards provided pursuant to Section 13(a) of the Exchange Act. ☐ Item 7.01 Regulation FD Disclosure On May 4, 2026 NBT Bancorp Inc. (NASDAQ: NBTB), the holding company for NBT Bank N.A., made available a presentation that members of the executive management team intend to use during future meetings with investors and analysts. Presentation slides are available on the Investor Presentations page of NBT Bancorp Inc.’s website at www.nbtbancorp.com . SIGNATURE Pursuant to the requirements of the Securities Exchange Act of 1934, the Registrant has duly caused this report to be signed on its behalf by the undersigned hereunto duly authorized. NBT BANCORP INC. Date: May 4, 2026 By: /s/ Annette L. Burns Annette L. Burns Executive Vice President and Chief Financial Officer",neutral,
22547,gdelt,Option Volatility And Earnings Report For July 20 - 24,,neutral,
10448,gdelt,Gold finding its footing as US producer prices fall in June,,neutral,
23086,gdelt,"Max Muncy home run , Phillies baserunning blunder lift Dodgers to victory",,neutral,
557,gdelt,Phillips 66 ( NYSE : PSX ) Reaches New 1 - Year High After Analyst Upgrade,,neutral,
2235,gdelt,Aperam ( OTCMKTS : APEMY ) Shares Gap Down – Time to Sell ? ,,neutral,
22276,gdelt,The Progressive Corporation ( PGR ) EPS Growth Not Reflected in Share Price,,neutral,
23306,gdelt,"Chubb ( NYSE : CB ) Announces Earnings Results , Beats Estimates By $0 . 49 EPS",,neutral,
20732,gdelt,Primerica leads the pack - Investment Executive,,neutral,
20466,gdelt,TR - 1 : Notification of major holdings | Company Announcement,,neutral,
1745,edgar,Independent Bank Corp. 10-Q,,neutral,
20886,gdelt,"ASX 200 LIVE : ASX to fall , S & P 500 edges higher in narrow trade , Iren surges 20pc",,neutral,
11837,gdelt,Mukunda : Why voters ( and corporate boards ) keep falling for charming outsiders,,neutral,
15074,gdelt,LA Crips gangster who advertised $2 . 8 million bank fraud on Instagram learns fate,,neutral,
1455,edgar,Fifth Third Bancorp 10-Q,,neutral,
14275,gdelt,Vertiv ( NYSE : VRT ) Price Target Cut to $418 . 00 by Analysts at Royal Bank Of Canada,,neutral,
22568,gdelt,Redwire ( NYSE : RDW ) Trading Up 9 . 5 % – Here What Happened,,neutral,
14334,gdelt,"M & T Bank ( NYSE : MTB ) Posts Earnings Results , Beats Estimates By $0 . 66 EPS",,positive,earnings beat estimates
1629,edgar,"Cullen/Frost Bankers, Inc. 8-K","cfr-20260430 false 0000039263 0000039263 2026-04-30 2026-04-30 0000039263 us-gaap:CommonStockMember exch:XNYS 2026-04-30 2026-04-30 0000039263 us-gaap:SeriesBPreferredStockMember exch:XNYS 2026-04-30 2026-04-30 United States Securities and Exchange Commission Washington, D.C. 20549 Form 8-K CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): April 30, 2026 Cullen/Frost Bankers, Inc. (Exact name of registrant as specified in its charter) Texas 001-13221 74-1751768 (State or other jurisdiction of incorporation or organization) (Commission File Number) (I.R.S. Employer Identification No.) 111 W. Houston Street, San Antonio, Texas 78205 (Address of principal executive offices) (Zip code) (210) 220-4011 (Registrant's telephone number, including area code) N/A (Former name, former address and former fiscal year, if changed since last report Check the appropriate box below if the Form 8-K filing is intended to simultaneously satisfy the filing obligation of the registrant under any of the following provisions: ☐ Written communications pursuant to Rule 425 under the Securities Act (17 CFR 230.425) ☐ Soliciting material pursuant to Rule 14a-12 under the Exchange Act (17 CFR 240.14a-12) ☐ Pre-commencement communications pursuant to Rule 14d-2(b) under the Exchange Act (17 CFR 240.14d-2(b)) ☐ Pre-commencement communications pursuant to Rule 13e-4(c) under the Exchange Act (17 CFR 240.13e-4(c)) Securities registered pursuant to Section 12(b) of the Act: Title of each class Trading Symbol(s) Name of each exchange on which registered Common Stock, $.01 Par Value CFR New York Stock Exchange Depositary Shares, each representing a 1/40th interest in a share of 4.450% Non-Cumulative Perpetual Preferred Stock, Series B CFR.PrB New York Stock Exchange Indicate by check mark whether the registrant is an emerging growth company as defined in as defined in Rule 405 of the Securities Act of 1933 (§230.405 of this chapter) or Rule 12b-2 of the Securities Exchange Act of 1934 (§240.12b-2 of this chapter). Emerging growth company ☐ If an emerging growth company, indicate by check mark if the registrant has elected not to use the extended transition period for complying with any new or revised financial accounting standards provided pursuant to Section 13(a) of the Exchange Act. ☐ Item 2.02 Results of Operations and Financial Condition Attached as Exhibit 99.1 and incorporated into this item by reference is a press release issued by the Registrant on April 30, 2026 regarding its financial results for the quarter ended March 31, 2026. The information furnished by the Registrant pursuant to this item shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934, or otherwise subject to the liability of that section, and shall not be deemed to be incorporated by reference into any filing under the Securities Act of 1933 or the Securities Exchange Act of 1934. Item 9.01 Financial Statements and Exhibits (d) Exhibits: 99.1 Press Release. 104 Cover Page Interactive Data File - The cover page XBRL tags are embedded within the inline XBRL document. SIGNATURES Pursuant to the requirements of the Securities Exchange Act of 1934, the registrant has duly caused this report to be signed on its behalf by the undersigned hereunto duly authorized. CULLEN/FROST BANKERS, INC. By: /s/ Daniel J. Geddes Daniel J. Geddes Group Executive Vice President and Chief Financial Officer Dated: April 30, 2026 EXHIBIT INDEX Exhibit Number Description 99.1 Press Release. 104 Cover Page Interactive Data File - The cover page XBRL tags are embedded within the inline XBRL document.",neutral,
20428,gdelt,Brinker International ( NYSE : EAT ) Reaches New 1 - Year High Following Analyst Upgrade,,neutral,
